student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name,engagement_score,activity_level,risk_level
STU01104,28,Casablanca,2024-09-20,0,2,6,0.6301,4.94,9,7,0.0432,0,0,active,10.040000000000001,Medium,Low Risk
STU01105,28,Casablanca,2024-09-12,0,4,2,0.1054,0.38,6,0,0.77,1,2,dropped,1.7799999999999998,Low,High Risk
STU01106,17,Amman,2024-09-11,0,5,20,0.8158,10.15,16,8,0.1552,0,0,active,28.549999999999997,High,Low Risk
STU01107,28,Cairo,2024-02-16,0,7,11,0.3037,0.88,6,0,0.41,1,1,at-risk,11.280000000000001,Low,Medium Risk
STU01108,17,Tunis,2024-09-15,0,1,0,0.0439,1.02,1,1,0.784,1,2,dropped,0.92,Low,High Risk
STU01109,19,Casablanca,2024-05-03,0,5,10,0.4112,5.78,29,5,0.0592,0,0,active,12.88,Medium,Medium Risk
STU01110,27,Dubai,2024-10-25,1,3,1,0.0952,0.4,5,2,0.7776,1,2,dropped,0.8999999999999999,Low,High Risk
STU01111,22,Beirut,2024-01-25,0,5,10,0.3956,1.35,1,3,0.3661,1,1,at-risk,11.25,Low,Medium Risk
STU01112,28,Cairo,2024-05-24,0,5,1,0.0493,1.7,1,2,0.546,1,1,at-risk,2.6,Low,High Risk
STU01113,28,Casablanca,2024-11-01,1,2,0,0.0236,0.81,15,1,0.8863,1,2,dropped,-0.69,Low,High Risk
STU01114,23,Casablanca,2024-05-26,0,2,4,0.4325,4.21,6,5,0.0545,0,0,active,7.610000000000001,Medium,Medium Risk
STU01115,34,Baghdad,2024-01-05,0,2,0,0.0,0.28,12,0,0.7831,1,2,dropped,-0.9199999999999999,Low,High Risk
STU01116,27,Alexandria,2024-08-08,0,2,4,0.3775,1.79,4,1,0.2119,0,0,active,5.39,Low,Medium Risk
STU01117,22,Riyadh,2024-05-15,0,3,1,0.0659,1.02,30,1,0.7174,1,2,dropped,-0.98,Low,High Risk
STU01118,31,Beirut,2024-07-25,0,5,22,0.8665,10.51,17,11,0.0653,0,0,active,30.81,High,Low Risk
STU01119,19,Beirut,2024-01-24,0,1,5,0.938,14.0,1,15,0.0158,0,0,active,18.9,High,Low Risk
STU01120,19,Tunis,2024-01-27,0,1,0,0.0,0.29,16,1,0.7673,1,2,dropped,-1.31,Low,High Risk
STU01121,25,Doha,2024-10-14,0,1,0,0.0277,1.4,8,1,0.5829,1,1,at-risk,0.5999999999999999,Low,High Risk
STU01122,17,Dubai,2024-07-04,0,7,0,0.0,0.44,4,2,0.8977,1,2,dropped,0.03999999999999998,Low,High Risk
STU01123,30,Baghdad,2024-05-27,0,7,0,0.0,1.03,1,0,0.8911,1,2,dropped,0.93,Low,High Risk
STU01124,31,Alexandria,2024-07-16,0,3,0,0.0,0.81,3,1,0.6367,1,2,dropped,0.51,Low,High Risk
STU01125,37,Baghdad,2024-08-18,0,2,9,0.8744,12.77,1,16,0.0,0,0,active,21.669999999999998,High,Low Risk
STU01126,23,Baghdad,2024-05-23,0,5,11,0.4295,2.26,5,4,0.2153,0,0,active,12.76,Low,Medium Risk
STU01127,21,Doha,2024-12-14,0,6,19,0.6175,7.81,1,9,0.0021,0,0,active,26.709999999999997,Medium,Low Risk
STU01128,27,Doha,2024-03-01,0,7,0,0.0,0.41,2,1,0.6826,1,2,dropped,0.20999999999999996,Low,High Risk
STU01129,22,Riyadh,2024-02-19,0,3,14,0.9366,14.0,7,14,0.0337,0,0,active,27.3,High,Low Risk
STU01130,28,Tunis,2024-07-10,0,6,0,0.0115,1.27,5,3,0.6721,1,2,dropped,0.77,Low,High Risk
STU01131,26,Beirut,2024-10-12,0,3,3,0.1878,0.71,6,2,0.6272,1,2,dropped,3.11,Low,High Risk
STU01132,19,Beirut,2024-03-14,0,1,1,0.2239,1.2,12,3,0.5521,1,1,at-risk,1.0000000000000002,Low,High Risk
STU01133,29,Dubai,2024-11-04,1,4,0,0.0,0.62,7,0,0.7344,1,2,dropped,-0.07999999999999996,Low,High Risk
STU01134,25,Baghdad,2024-07-24,0,4,4,0.1894,2.96,2,4,0.3813,1,1,at-risk,6.76,Low,High Risk
STU01135,26,Baghdad,2024-01-21,0,7,4,0.1005,2.12,8,4,0.4341,1,1,at-risk,5.32,Low,High Risk
STU01136,24,Cairo,2024-01-20,0,1,0,0.0,0.36,4,1,0.8104,1,2,dropped,-0.040000000000000036,Low,High Risk
STU01137,22,Riyadh,2024-06-19,0,6,3,0.1074,1.32,8,4,0.657,1,2,dropped,3.5200000000000005,Low,High Risk
STU01138,18,Casablanca,2024-09-22,0,4,10,0.5117,5.51,2,13,0.0369,0,0,active,15.31,Medium,Medium Risk
STU01139,20,Casablanca,2024-03-17,0,4,2,0.1051,2.36,1,1,0.4028,1,1,at-risk,4.26,Low,High Risk
STU01140,25,Doha,2024-09-20,0,1,5,1.0,11.16,5,14,0.0,0,0,active,15.66,High,Low Risk
STU01141,22,Riyadh,2024-06-16,0,4,7,0.3267,7.91,26,11,0.097,0,0,active,12.31,Medium,Medium Risk
STU01142,26,Doha,2024-06-12,0,6,20,0.6671,8.63,38,7,0.2286,0,0,active,24.830000000000002,Medium,Low Risk
STU01143,27,Riyadh,2024-07-20,0,1,0,0.0389,1.37,11,4,0.486,1,1,at-risk,0.27,Low,High Risk
STU01144,18,Doha,2024-06-02,0,5,7,0.2661,5.5,19,3,0.436,1,1,at-risk,10.6,Medium,Medium Risk
STU01145,17,Doha,2024-06-21,0,4,0,0.0,0.51,11,0,0.7681,1,2,dropped,-0.5900000000000001,Low,High Risk
STU01146,25,Baghdad,2024-09-17,0,6,9,0.2858,3.97,2,8,0.3496,1,1,at-risk,12.770000000000001,Medium,Medium Risk
STU01147,22,Baghdad,2024-09-07,0,2,6,0.5509,7.23,1,8,0.0,0,0,active,13.13,Medium,Medium Risk
STU01148,31,Doha,2024-06-02,0,5,3,0.1021,3.11,32,3,0.4558,1,1,at-risk,2.9099999999999993,Medium,Medium Risk
STU01149,25,Casablanca,2024-01-09,0,1,1,0.17,2.73,1,3,0.5666,1,1,at-risk,3.63,Low,High Risk
STU01150,24,Beirut,2024-06-18,0,5,23,0.9165,11.25,9,18,0.0,0,0,active,33.35,High,Low Risk
STU01151,31,Alexandria,2024-08-01,0,7,5,0.1318,5.75,11,4,0.3763,1,1,at-risk,9.65,Medium,Medium Risk
STU01152,20,Doha,2024-06-06,0,6,8,0.2819,2.85,5,4,0.3508,1,1,at-risk,10.35,Low,High Risk
STU01153,21,Cairo,2024-11-01,1,2,1,0.0706,2.59,1,5,0.4883,1,1,at-risk,3.4899999999999998,Low,High Risk
STU01154,25,Casablanca,2024-05-15,0,3,5,0.3037,3.03,5,5,0.1159,0,0,active,7.529999999999999,Medium,Medium Risk
STU01155,28,Doha,2024-10-22,1,6,5,0.1611,2.78,14,0,0.7978,1,2,dropped,6.379999999999999,Low,High Risk
STU01156,29,Dubai,2024-01-27,0,7,7,0.1909,1.49,1,0,0.6563,1,2,dropped,8.39,Low,High Risk
STU01157,17,Doha,2024-09-02,0,5,1,0.0224,1.12,1,0,0.778,1,2,dropped,2.02,Low,High Risk
STU01158,29,Riyadh,2024-09-25,0,3,3,0.2132,1.48,4,0,0.6771,1,2,dropped,4.08,Low,High Risk
STU01159,23,Doha,2024-07-13,0,7,11,0.3252,6.58,54,7,0.2959,0,0,active,12.179999999999998,Medium,Medium Risk
STU01160,19,Riyadh,2024-12-14,0,3,4,0.2712,1.93,7,1,0.406,1,1,at-risk,5.2299999999999995,Low,High Risk
STU01161,26,Dubai,2024-01-17,0,3,1,0.061,3.88,1,4,0.3977,1,1,at-risk,4.78,Medium,Medium Risk
STU01162,20,Doha,2024-12-24,0,2,3,0.2839,5.71,25,10,0.4191,1,1,at-risk,6.210000000000001,Medium,Medium Risk
STU01163,20,Alexandria,2024-04-07,0,2,0,0.0,0.28,4,1,0.713,1,2,dropped,-0.12,Low,High Risk
STU01164,34,Cairo,2024-08-13,0,4,3,0.1738,5.69,3,1,0.4129,1,1,at-risk,8.39,Medium,Medium Risk
STU01165,29,Beirut,2024-08-02,0,1,0,0.0376,3.82,1,3,0.3456,1,1,at-risk,3.7199999999999998,Medium,Medium Risk
STU01166,22,Riyadh,2024-07-30,0,3,6,0.4219,3.24,2,5,0.0803,0,0,active,9.040000000000001,Medium,Medium Risk
STU01167,23,Dubai,2024-07-29,0,5,12,0.4647,3.98,1,4,0.1146,0,0,active,15.88,Medium,Medium Risk
STU01168,28,Baghdad,2024-11-09,0,3,1,0.0942,0.93,6,3,0.8421,1,2,dropped,1.33,Low,High Risk
STU01169,20,Casablanca,2024-02-01,0,1,1,0.1461,1.41,6,0,0.6768,1,2,dropped,1.81,Low,High Risk
STU01170,20,Riyadh,2024-09-22,0,1,0,0.0748,2.33,2,4,0.4307,1,1,at-risk,2.13,Low,High Risk
STU01171,26,Dubai,2024-10-14,0,6,7,0.2371,3.38,27,2,0.4224,1,1,at-risk,7.679999999999999,Medium,Medium Risk
STU01172,20,Beirut,2024-12-05,0,1,0,0.0,0.33,15,4,0.7324,1,2,dropped,-1.17,Low,High Risk
STU01173,17,Casablanca,2024-09-26,0,6,27,0.9137,10.99,5,15,0.0208,0,0,active,37.49,High,Low Risk
STU01174,32,Tunis,2024-06-09,0,1,1,0.2029,0.14,25,0,0.6729,1,2,dropped,-1.3599999999999999,Low,High Risk
STU01175,18,Riyadh,2024-08-23,0,6,16,0.5208,4.73,14,7,0.0876,0,0,active,19.330000000000002,Medium,Medium Risk
STU01176,28,Baghdad,2024-06-24,0,6,3,0.0852,1.67,40,2,0.7236,1,2,dropped,0.6699999999999999,Low,High Risk
STU01177,23,Baghdad,2024-06-30,0,3,5,0.3106,0.35,8,1,0.5463,1,1,at-risk,4.55,Low,Medium Risk
STU01178,17,Amman,2024-11-08,0,7,33,0.9511,14.0,1,16,0.1089,0,0,active,46.9,High,Low Risk
STU01179,24,Casablanca,2024-04-08,0,6,3,0.1099,1.32,5,1,0.6448,1,2,dropped,3.8200000000000003,Low,High Risk
STU01180,26,Dubai,2024-05-22,0,7,18,0.5189,7.57,1,6,0.0779,0,0,active,25.47,Medium,Medium Risk
STU01181,28,Baghdad,2024-06-01,0,7,13,0.3725,4.13,10,6,0.0886,0,0,active,16.13,Medium,Medium Risk
STU01182,25,Dubai,2024-06-01,0,1,0,0.0,1.39,6,2,0.665,1,2,dropped,0.7899999999999999,Low,High Risk
STU01183,20,Amman,2024-12-26,0,4,5,0.2714,1.38,6,0,0.7264,1,2,dropped,5.78,Low,High Risk
STU01184,22,Dubai,2024-12-19,0,1,0,0.0,1.16,1,2,0.5454,1,1,at-risk,1.0599999999999998,Low,High Risk
STU01185,25,Casablanca,2024-06-11,0,7,13,0.3659,1.31,6,2,0.5023,1,1,at-risk,13.71,Low,Medium Risk
STU01186,20,Casablanca,2024-06-27,0,4,12,0.5935,7.39,3,7,0.255,0,0,active,19.09,Medium,Medium Risk
STU01187,33,Baghdad,2024-05-20,0,7,17,0.4766,1.85,1,2,0.2285,0,0,active,18.75,Low,Medium Risk
STU01188,25,Amman,2024-03-03,0,7,7,0.1959,1.79,8,5,0.5096,1,1,at-risk,7.989999999999999,Low,High Risk
STU01189,33,Doha,2024-12-12,0,7,0,0.0,1.09,21,2,0.6229,1,2,dropped,-1.01,Low,High Risk
STU01190,25,Baghdad,2024-07-13,0,7,0,0.0131,2.31,1,4,0.4072,1,1,at-risk,2.21,Low,High Risk
STU01191,24,Tunis,2024-06-25,0,4,0,0.0,0.15,15,1,0.9492,1,2,dropped,-1.35,Low,High Risk
STU01192,18,Riyadh,2024-05-28,0,2,0,0.026,1.25,3,1,0.6568,1,2,dropped,0.95,Low,High Risk
STU01193,26,Cairo,2024-05-27,0,7,10,0.2777,5.26,9,4,0.382,1,1,at-risk,14.36,Medium,Medium Risk
STU01194,29,Alexandria,2024-06-26,0,5,14,0.5653,6.86,6,7,0.255,0,0,active,20.259999999999998,Medium,Medium Risk
STU01195,24,Casablanca,2024-12-01,0,2,0,0.0,0.23,15,0,0.7545,1,2,dropped,-1.27,Low,High Risk
STU01196,26,Amman,2024-09-02,0,2,1,0.1335,0.35,9,0,0.7168,1,2,dropped,0.45000000000000007,Low,High Risk
STU01197,24,Dubai,2024-04-13,0,3,9,0.6099,5.75,40,3,0.2257,0,0,active,10.75,Medium,Low Risk
STU01198,24,Baghdad,2024-05-18,0,5,0,0.0,0.29,3,0,0.5956,1,1,at-risk,-0.010000000000000009,Low,High Risk
STU01199,25,Baghdad,2024-12-22,0,1,1,0.151,0.2,1,2,0.6357,1,2,dropped,1.0999999999999999,Low,High Risk
STU01200,24,Amman,2024-03-11,0,6,0,0.0,1.37,5,2,0.558,1,1,at-risk,0.8700000000000001,Low,High Risk
STU01201,17,Alexandria,2024-11-11,0,7,14,0.4102,6.63,6,8,0.2125,0,0,active,20.029999999999998,Medium,Medium Risk
STU01202,17,Doha,2024-05-02,0,7,13,0.3669,3.8,15,8,0.4358,1,1,at-risk,15.3,Medium,Medium Risk
STU01203,23,Dubai,2024-01-26,0,7,2,0.0493,0.49,6,1,0.6531,1,2,dropped,1.8900000000000001,Low,High Risk
STU01204,17,Baghdad,2024-04-25,1,5,3,0.1127,1.48,16,1,0.9083,1,2,dropped,2.8800000000000003,Low,High Risk
STU01205,24,Dubai,2024-01-27,0,4,13,0.6334,8.31,9,8,0.0,0,0,active,20.410000000000004,Medium,Low Risk
STU01206,23,Alexandria,2024-07-30,0,6,13,0.4476,2.02,4,2,0.3965,1,1,at-risk,14.62,Low,Medium Risk
STU01207,23,Beirut,2024-08-29,0,1,2,0.4237,3.2,1,3,0.1712,0,0,active,5.1000000000000005,Medium,Medium Risk
STU01208,29,Alexandria,2024-12-14,0,1,2,0.3209,3.67,4,5,0.0172,0,0,active,5.27,Medium,Medium Risk
STU01209,24,Riyadh,2024-01-03,0,6,6,0.2064,1.18,3,1,0.6773,1,2,dropped,6.88,Low,High Risk
STU01210,22,Baghdad,2024-03-21,0,7,13,0.3707,4.39,2,2,0.1043,0,0,active,17.19,Medium,Medium Risk
STU01211,21,Tunis,2024-11-30,0,5,8,0.3336,4.14,2,5,0.2147,0,0,active,11.940000000000001,Medium,Medium Risk
STU01212,24,Casablanca,2024-09-01,0,3,4,0.2906,4.44,2,5,0.382,1,1,at-risk,8.240000000000002,Medium,Medium Risk
STU01213,29,Dubai,2024-05-27,0,1,2,0.3265,0.19,13,0,0.5801,1,1,at-risk,0.8899999999999999,Low,Medium Risk
STU01214,20,Beirut,2024-05-26,0,5,0,0.0,0.64,4,2,0.6238,1,2,dropped,0.24,Low,High Risk
STU01215,25,Cairo,2024-02-15,0,3,7,0.4461,4.02,18,7,0.0636,0,0,active,9.219999999999999,Medium,Medium Risk
STU01216,23,Doha,2024-04-28,1,1,2,0.3957,4.48,10,3,0.2067,0,0,active,5.48,Medium,Medium Risk
STU01217,18,Baghdad,2024-01-20,0,1,2,0.3978,5.28,1,4,0.2892,0,0,active,7.180000000000001,Medium,Medium Risk
STU01218,24,Riyadh,2024-08-01,0,2,2,0.1749,6.17,8,6,0.3509,1,1,at-risk,7.37,Medium,Medium Risk
STU01219,24,Riyadh,2024-01-19,0,7,9,0.2543,3.06,1,3,0.2434,0,0,active,11.96,Medium,Medium Risk
STU01220,26,Tunis,2024-09-10,0,1,0,0.0973,0.41,11,3,0.6843,1,2,dropped,-0.6900000000000002,Low,High Risk
STU01221,24,Riyadh,2024-05-28,0,1,2,0.353,0.57,9,1,0.4719,1,1,at-risk,1.67,Low,Medium Risk
STU01222,31,Cairo,2024-01-05,0,4,0,0.0,1.05,4,3,0.6105,1,2,dropped,0.65,Low,High Risk
STU01223,21,Amman,2024-10-17,1,2,6,0.5626,9.04,11,14,0.2723,0,0,active,13.94,Medium,Medium Risk
STU01224,17,Doha,2024-02-24,0,7,7,0.1986,4.11,13,6,0.4914,1,1,at-risk,9.809999999999999,Medium,Medium Risk
STU01225,20,Beirut,2024-05-25,0,4,0,0.0,2.0,11,1,0.4074,1,1,at-risk,0.8999999999999999,Low,High Risk
STU01226,27,Casablanca,2024-11-24,0,6,8,0.2756,0.4,5,1,0.6357,1,2,dropped,7.9,Low,High Risk
STU01227,24,Baghdad,2024-09-25,0,7,14,0.3933,5.5,14,8,0.095,0,0,active,18.1,Medium,Medium Risk
STU01228,22,Casablanca,2024-03-09,0,7,0,0.0,0.37,11,1,0.8015,1,2,dropped,-0.7300000000000001,Low,High Risk
STU01229,23,Baghdad,2024-08-27,0,6,17,0.5652,6.73,2,8,0.1787,0,0,active,23.53,Medium,Medium Risk
STU01230,22,Amman,2024-04-08,0,3,3,0.2229,1.49,10,1,0.4977,1,1,at-risk,3.49,Low,High Risk
STU01231,31,Alexandria,2024-06-18,0,5,3,0.1206,3.08,31,4,0.66,1,2,dropped,2.98,Medium,Medium Risk
STU01232,18,Riyadh,2024-08-22,0,4,2,0.0827,3.43,1,5,0.2663,0,0,active,5.33,Medium,Medium Risk
STU01233,21,Amman,2024-04-05,0,1,2,0.3324,3.78,6,4,0.2164,0,0,active,5.18,Medium,Medium Risk
STU01234,33,Cairo,2024-06-21,0,1,0,0.0352,3.05,18,4,0.4948,1,1,at-risk,1.2499999999999998,Medium,Medium Risk
STU01235,26,Amman,2024-10-17,1,6,0,0.0,2.47,4,4,0.6717,1,2,dropped,2.0700000000000003,Low,High Risk
STU01236,17,Dubai,2024-03-30,0,3,4,0.2483,1.38,3,2,0.7136,1,2,dropped,5.08,Low,High Risk
STU01237,30,Doha,2024-11-23,0,4,0,0.0,0.65,3,0,0.6346,1,2,dropped,0.35000000000000003,Low,High Risk
STU01238,28,Tunis,2024-08-06,0,1,3,0.5425,6.19,3,3,0.2393,0,0,active,8.89,Medium,Medium Risk
STU01239,18,Baghdad,2024-06-16,0,7,31,0.8831,12.68,63,21,0.2117,0,0,active,37.38,High,Low Risk
STU01240,26,Alexandria,2024-07-24,0,6,8,0.258,0.51,20,3,0.9059,1,2,dropped,6.51,Low,High Risk
STU01241,25,Alexandria,2024-04-04,0,6,0,0.0,0.61,3,1,0.6425,1,2,dropped,0.31,Low,High Risk
STU01242,20,Riyadh,2024-09-01,0,6,3,0.1036,1.48,23,0,0.7843,1,2,dropped,2.1800000000000006,Low,High Risk
STU01243,19,Beirut,2024-05-07,0,3,10,0.6381,8.86,1,17,0.0,0,0,active,18.759999999999998,Medium,Low Risk
STU01244,25,Cairo,2024-05-13,0,1,5,0.9553,12.82,1,17,0.0,0,0,active,17.72,High,Low Risk
STU01245,24,Tunis,2024-04-30,0,3,13,0.8644,11.28,8,11,0.0476,0,0,active,23.48,High,Low Risk
STU01246,27,Casablanca,2024-05-16,0,7,9,0.2674,3.94,2,1,0.3007,1,1,at-risk,12.74,Medium,Medium Risk
STU01247,19,Beirut,2024-06-03,0,1,0,0.0009,2.26,13,2,0.5602,1,1,at-risk,0.9599999999999997,Low,High Risk
STU01248,19,Doha,2024-10-20,1,7,25,0.7254,6.15,8,12,0.0718,0,0,active,30.349999999999998,Medium,Low Risk
STU01249,21,Cairo,2024-05-13,0,2,2,0.2066,1.19,36,0,0.9978,1,2,dropped,-0.41000000000000014,Low,High Risk
STU01250,17,Beirut,2024-12-20,0,7,2,0.0431,0.32,7,0,0.5584,1,1,at-risk,1.6199999999999999,Low,High Risk
STU01251,22,Dubai,2024-02-01,0,7,12,0.3491,5.94,4,8,0.0,0,0,active,17.540000000000003,Medium,Medium Risk
STU01252,21,Alexandria,2024-08-26,0,6,29,0.971,13.0,5,7,0.0265,0,0,active,41.5,High,Low Risk
STU01253,26,Amman,2024-03-22,0,1,2,0.4086,4.36,1,6,0.2585,0,0,active,6.260000000000001,Medium,Medium Risk
STU01254,17,Tunis,2024-12-17,0,5,7,0.2937,2.93,4,5,0.4117,1,1,at-risk,9.53,Low,High Risk
STU01255,24,Baghdad,2024-12-26,0,7,22,0.6232,9.06,8,15,0.0798,0,0,active,30.26,Medium,Low Risk
STU01256,29,Amman,2024-12-19,0,7,0,0.0,0.1,12,0,0.6821,1,2,dropped,-1.0999999999999999,Low,High Risk
STU01257,24,Alexandria,2024-11-23,0,7,13,0.3656,3.91,1,4,0.279,0,0,active,16.81,Medium,Medium Risk
STU01258,17,Amman,2024-07-07,0,6,19,0.6335,8.62,1,11,0.0,0,0,active,27.519999999999996,Medium,Low Risk
STU01259,22,Doha,2024-04-23,1,2,6,0.5761,8.35,8,4,0.3291,1,1,at-risk,13.549999999999999,Medium,Medium Risk
STU01260,26,Dubai,2024-03-09,0,5,14,0.5683,6.45,1,5,0.0312,0,0,active,20.349999999999998,Medium,Medium Risk
STU01261,24,Casablanca,2024-03-19,0,5,0,0.0,0.24,43,1,0.7081,1,2,dropped,-4.06,Low,High Risk
STU01262,20,Casablanca,2024-11-06,0,6,8,0.2731,0.26,2,3,0.8092,1,2,dropped,8.06,Low,High Risk
STU01263,24,Beirut,2024-07-31,0,6,2,0.0622,1.28,7,1,0.7008,1,2,dropped,2.58,Low,High Risk
STU01264,18,Baghdad,2024-08-29,0,6,10,0.3404,6.77,5,7,0.1906,0,0,active,16.27,Medium,Medium Risk
STU01265,23,Baghdad,2024-12-06,0,3,3,0.22,1.14,3,1,0.6754,1,2,dropped,3.84,Low,High Risk
STU01266,29,Dubai,2024-05-06,0,2,6,0.5975,6.15,2,8,0.1755,0,0,active,11.950000000000001,Medium,Medium Risk
STU01267,21,Doha,2024-02-11,0,6,21,0.6992,10.33,5,8,0.0,0,0,active,30.83,Medium,Low Risk
STU01268,21,Baghdad,2024-08-16,0,4,4,0.1913,3.05,3,3,0.3155,1,1,at-risk,6.75,Medium,Medium Risk
STU01269,33,Baghdad,2024-12-26,0,5,16,0.6383,8.11,13,8,0.0524,0,0,active,22.81,Medium,Low Risk
STU01270,23,Beirut,2024-02-09,0,3,1,0.0703,2.79,7,2,0.554,1,1,at-risk,3.09,Low,High Risk
STU01271,25,Doha,2024-02-27,0,6,14,0.4704,4.26,1,2,0.1911,0,0,active,18.159999999999997,Medium,Medium Risk
STU01272,28,Cairo,2024-10-07,0,5,3,0.1085,3.54,8,5,0.3,1,1,at-risk,5.74,Medium,Medium Risk
STU01273,33,Baghdad,2024-04-13,0,3,2,0.1137,2.97,1,5,0.4316,1,1,at-risk,4.870000000000001,Low,High Risk
STU01274,26,Doha,2024-10-01,0,2,4,0.4347,6.26,1,10,0.0842,0,0,active,10.16,Medium,Medium Risk
STU01275,18,Riyadh,2024-03-25,0,5,0,0.0,1.82,22,1,0.702,1,2,dropped,-0.3800000000000001,Low,High Risk
STU01276,28,Beirut,2024-09-23,0,2,6,0.5948,5.86,22,4,0.1937,0,0,active,9.66,Medium,Medium Risk
STU01277,24,Casablanca,2024-02-29,0,5,4,0.1456,1.43,6,2,0.7217,1,2,dropped,4.83,Low,High Risk
STU01278,22,Dubai,2024-10-25,1,4,0,0.0,0.72,4,0,0.8846,1,2,dropped,0.31999999999999995,Low,High Risk
STU01279,25,Casablanca,2024-02-16,0,5,7,0.2818,4.51,8,8,0.3833,1,1,at-risk,10.709999999999999,Medium,Medium Risk
STU01280,27,Baghdad,2024-08-16,0,6,0,0.0,0.71,18,4,0.7438,1,2,dropped,-1.09,Low,High Risk
STU01281,27,Cairo,2024-08-20,0,5,11,0.4275,5.16,5,6,0.0621,0,0,active,15.66,Medium,Medium Risk
STU01282,17,Riyadh,2024-09-19,0,2,0,0.0058,1.22,4,1,0.8101,1,2,dropped,0.82,Low,High Risk
STU01283,29,Tunis,2024-08-21,0,7,18,0.5131,6.23,1,7,0.204,0,0,active,24.13,Medium,Medium Risk
STU01284,20,Doha,2024-01-30,0,7,2,0.0667,1.49,3,0,0.5864,1,1,at-risk,3.1900000000000004,Low,High Risk
STU01285,17,Baghdad,2024-08-24,0,7,13,0.3622,1.01,1,1,0.5219,1,1,at-risk,13.91,Low,Medium Risk
STU01286,20,Amman,2024-01-12,0,6,0,0.0,0.75,3,0,0.7154,1,2,dropped,0.45,Low,High Risk
STU01287,23,Tunis,2024-05-10,0,1,1,0.2417,6.79,12,7,0.3538,1,1,at-risk,6.59,Medium,Medium Risk
STU01288,18,Cairo,2024-04-21,1,3,3,0.2249,0.2,8,0,0.9196,1,2,dropped,2.4000000000000004,Low,High Risk
STU01289,27,Doha,2024-02-07,0,5,1,0.0431,0.62,7,0,0.7974,1,2,dropped,0.9200000000000002,Low,High Risk
STU01290,29,Cairo,2024-08-04,0,3,8,0.5027,6.23,4,6,0.0,0,0,active,13.83,Medium,Medium Risk
STU01291,26,Beirut,2024-12-24,0,2,1,0.0771,0.16,1,0,0.7177,1,2,dropped,1.0599999999999998,Low,High Risk
STU01292,26,Alexandria,2024-10-04,0,2,5,0.4903,3.97,16,5,0.3719,1,1,at-risk,7.370000000000001,Medium,Medium Risk
STU01293,17,Cairo,2024-02-05,0,5,5,0.1814,3.38,8,1,0.2802,0,0,active,7.579999999999999,Medium,Medium Risk
STU01294,29,Casablanca,2024-01-17,0,4,0,0.0,1.82,1,3,0.4196,1,1,at-risk,1.72,Low,High Risk
STU01295,24,Amman,2024-07-28,0,7,13,0.3788,3.73,14,6,0.0944,0,0,active,15.33,Medium,Medium Risk
STU01296,25,Riyadh,2024-03-10,0,4,12,0.6063,10.1,21,11,0.0391,0,0,active,20.0,Medium,Low Risk
STU01297,17,Tunis,2024-07-10,0,3,1,0.0666,3.26,8,2,0.4009,1,1,at-risk,3.46,Medium,Medium Risk
STU01298,20,Tunis,2024-08-17,0,5,0,0.0,1.66,1,3,0.5082,1,1,at-risk,1.5599999999999998,Low,High Risk
STU01299,32,Tunis,2024-07-11,0,4,20,0.9891,14.0,1,15,0.0799,0,0,active,33.9,High,Low Risk
STU01300,25,Alexandria,2024-12-15,0,7,2,0.0436,1.83,1,3,0.4497,1,1,at-risk,3.73,Low,High Risk
STU01301,30,Baghdad,2024-03-09,0,4,8,0.4027,3.01,6,4,0.0,0,0,active,10.41,Medium,Medium Risk
STU01302,23,Beirut,2024-03-01,0,4,7,0.3689,3.32,8,4,0.2079,0,0,active,9.52,Medium,Medium Risk
STU01303,25,Riyadh,2024-10-02,0,5,8,0.3327,4.5,1,4,0.1075,0,0,active,12.4,Medium,Medium Risk
STU01304,17,Tunis,2024-09-27,0,4,5,0.2314,2.05,1,2,0.4754,1,1,at-risk,6.95,Low,High Risk
STU01305,17,Riyadh,2024-04-24,1,5,4,0.1563,0.2,1,2,0.6998,1,2,dropped,4.1000000000000005,Low,High Risk
STU01306,25,Cairo,2024-01-12,0,2,1,0.0928,0.69,15,0,0.8035,1,2,dropped,0.18999999999999995,Low,High Risk
STU01307,21,Amman,2024-08-25,0,6,30,0.9982,14.0,6,18,0.0,0,0,active,43.4,High,Low Risk
STU01308,29,Baghdad,2024-08-05,0,5,1,0.0487,0.48,1,2,0.6662,1,2,dropped,1.38,Low,High Risk
STU01309,17,Baghdad,2024-07-13,0,1,1,0.2265,2.39,22,1,0.5105,1,1,at-risk,1.19,Low,High Risk
STU01310,18,Dubai,2024-05-06,0,3,4,0.2747,0.83,1,0,0.7728,1,2,dropped,4.73,Low,High Risk
STU01311,32,Casablanca,2024-06-26,0,5,1,0.0269,0.87,2,4,0.5476,1,1,at-risk,1.6700000000000002,Low,High Risk
STU01312,18,Riyadh,2024-05-21,0,3,0,0.0119,1.01,5,1,0.6741,1,2,dropped,0.51,Low,High Risk
STU01313,26,Dubai,2024-02-27,0,7,0,0.0,0.3,3,2,0.5808,1,1,at-risk,0.0,Low,High Risk
STU01314,27,Cairo,2024-12-04,0,2,4,0.3832,3.01,1,3,0.1601,0,0,active,6.91,Medium,Medium Risk
